text,label
@USER @USER Don't be so humble... You and your liberals here on twitter do nothing but divide Americans... you deserve the credit.,0
Leftists and Commies in the USA are going to get a little bit riled up me thinks?! :grinning_squinting_face: MAGA MBGA MCGA Socialists Lefties Conservatives Patriots MEGA Trump Democrats Republicans URL,1
WednesdayMotivation They should teach the type of governments for anyone who runs for public office. Most liberal wants to give an illusion that we have a democracy while they keep the power hidden. Conservatives enjoy representative government but like to take control.,0
Judge Nap: Get Ready for Another Version of Clarence Thomas-Anita Hill Hearings URL This is TheLiberalWay STOP the Pathetic Lying DEMS @USER MAGA,0
@USER @USER @USER Patriachy has harmed black men if anything. Antifa is just a social justice trash hotspot.,0
"""@USER @USER The term negative knowledge"""" strikes me, when knowledge is sucked away and information goes into reverse -- away from the recipient.""""""",1
@USER @USER I love the mental attitude you have on these things and how straight up you are about stuff,0
@USER @USER Says the one who has one follower and following two. I stand by my original text. Demoncraps = COMMUNIST EXPOSETHEDEEPSTATE enemiesofthestate militarytribunals MAGA TRUMP WalkAway Q @USER @USER,0
@USER @USER Of course she is.,0
""". . .If you actually d i d expose that, I'd be questioning you."""" She's shifting a little, exhaling rather shakily. She is tempted to shush him. (How cheeky). URL""",0
@USER it would mean so much of an amazing girl (@USER could have some advice from you. She is finally following her dream of being a photographer and would love some tips. Her photos are amazing already so I know she is gonna be an even more amazing later on :face_blowing_a_kiss: ,0
@USER you ignorant fool how did you become ag. I forgot it was ignorant Obama. Its not current occupier of white house. Learn from me ignorant idiot He is the President of United states. If you think he is not your President then leave this country and go to hell.,1
@USER @USER Looks like a whole lot of adults need to get a grip on life. It also appears to me that people who experience loss in life you learn to except it on any level. I truly feel sorry for people who have missed out on this development in life. :folded_hands_medium_skin_tone: ,0
@USER You are becoming the court jester of the senate,1
@USER Of course she is.,0
@USER There’s false reports of an antifa professor who was assaulted 36 ish (she can’t quite recall) years ago by an upstanding SCOTUS nominee. You should look into that.,0
@USER You may not be funny but you are serving up some serious truth bombs and I love it. Thanks!!!,0
A Madison resident who has posted a series of Anti-President Trump signs outside his or her home is at it again with another negative sign. URL,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Orwell was Antifa. :),0
@USER Liberals always be liberalling. URL,0
@USER He is useless. I hope he has plenty paper towels. Why can't he act like a grown up???,1
@USER Says the man with 18% favorability and won't win so he is retiring! :rolling_on_the_floor_laughing: ,0
1. 2 protect Trumpie. 2. 2 increase presidential powers. 3. 2 kill Roe v. Wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. Congress is not an august body. They lost that moniker when they went whole hog 4 Trumpism. URL,1
@USER 'Why people who are a particular leaning?' - this implies that there is a specific effort against conservatives which I have not seen any actual evidence of. (Presidential tweets and cherry picking tweets do not count),0
@USER He can get on his knees with the rest of them and stay there. One day they will be playing to empty stadiums.,0
"""diversity has become tribalism. culturalappropriation is Left's 'unwinding of America. URL tcot conservatives""""""",0
@USER @USER of course you're anti-American and you won't leave. You'll stay here because as an Antifa coward you can talk your nonsense with no fear of governmental reprisal. You haven't left yet and you never will.,0
@USER IWillNotSubmit to Accuser Leftist Liberals DemonRats Plantations Mind Control Agenda! Globalist puppet! MeToo Movement Hollyweird SnowFlakes Pedowood was SCUM! URL,1
@USER @USER You missed seeing Pruitt chewing butt all the way to the end. He's all business. I love it,1
@USER @USER He is not wrong...,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa unmasked and up close!Hey is that who I think it is??? p.s. They are SO STUPID no one told them a white raised fist stands for “White Power”so Thanks D*MBASSES! URL,1
@USER @USER @USER @USER @USER @USER Lady get real trump is rich he doesn’t need tax payers money.liberals still tax payers money.,0
"""Anti-Trump Activists Want DC Trump Hotel’s Liquor License Revoked"""" URL TCOT MAGA RedNationRising""""""",0
@USER @USER Republicans should make stand and demand proofs of any allegations by liberals. Country has wasted too much time investigating back to back false allegations by liberals. It has not left us any time to investigate their corruptions.,0
@USER Thats a good thing ...let just hope your gal frend has a lawyer coz she is about to do some make over for yoll . URL,0
@USER And I will need to relocate,0
"""@USER @USER @USER I know how Liberals love to say Conservatives are anti-science Luddites so here for your review, How Your Memory Rewrites the Past"""" URL""",0
"""@USER @USER @USER Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"""". On the other hand, Antifa, Black Lives Matter, etc?""""""",0
@USER @USER @USER @USER @USER @USER @USER That’s a blatant lie. ANTIFA is the worse hate group. Look at what they did at Berkeley university in California. They nearly destroyed it over a guy they disagreed with. It wasn’t the KKK OR WHITE SUPREMACY. They are shutting down free speech,1
@USER Does skip realize that by saying you should become a professional tweeter that he is kind of shitting on sports casters? How many TD receptions skip have this year?,0
@USER This is incredible. She is being demeaned because she stood up for herself? I hope she knows she has many who support her and stand with her. She is an example for other women.,0
@USER CONSERVATIVES ARE CREEPY COWARDS URL,0
@USER @USER She is all women. URL,0
@USER @USER And not all idiots grandstands like he did,1
Nikes attempt to alienate more than half the country grabbed so much attention nobody noticed Levi’s going full gun control and partnering with the clowns from Everytown. If a leftist company goes Woke and nobody notices does it make a sound?,0
@USER Huh? I want gun control eliminated. I want ALL Americans to be able to keep and bear arms. If they abuse that right THEN deprive them of it.,0
@USER @USER Thank you first lady for your service to the USA and putting up with the vile liberal hoard everyday. You are a true patriot MAGA,0
@USER Maybe she’s just mad that you don’t “attack” her enough that she is getting as much work as she did at the height of her “victimhood” period? I always told you that she only got that much work for that long was by parlaying victim points from your criticism into work offers.,0
liberals generally don’t think the rules apply to them. Hipster sped walked in front of me to get into the 15 items or less line. He had nearly 30. I had to suffer behind his patchouly oil and things growing out of his beard. His EBT card was declined.,0
@USER You must be on your 2nd bottle of vodka if you are gonna say the reps are radicalized! See antifa or blm or feminazis or abolish ICE or msm or anyone else doing your dirty work!,0
@USER He is over with the bola crowd according to the reaction he got from the first night of bola.,0
@USER @USER Smudge is definitely TeamDanny! Here she is spreading the word! URL,0
@USER I got this,1
@USER &amp; this statement by Jewish Antifa Berlin is so on point &lt;3 URL,0
@USER He’s talking as though Pres. Trump if failing at every turn. Actuality is totally opposite. Get a grip you fool!,1
@USER @USER @USER Just goes to show you can be deluded and misled on several and subsequent occasions! I’d ask Dr Lee for an urgent appointment on the grounds of the fact you keep getting these delusions! :thinking_face: :pouting_face: :European_Union: ,0
@USER @USER His staffers should remember that Trump is in favor of using enhanced interrogation techniques.,0
"""@USER @USER @USER @USER @USER @USER @USER @USER And when logic FAILS, you aren't a twitterer like ME! I am sooo special, I have followers! I believe, I believe!!!! Stop it with your dumb facts!!!!!"""" MEGY you are entertaining!!! :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: """"""",0
@USER Moore just got Don elected again. Liberals never learn. He’s more unlikable than Trump,1
@USER @USER here is a guy who was invited to speak at a McCain funeral. NeverTrump ers are as sick as AntiFA @USER @USER,0
@USER @USER @USER I’m really not on any side of this mess but all day people were siding with Cardi talking bout Nicki and do shit. Jsjdhkdfhjfkfkhsjdhd MESSSSSSS!!,1
@USER That's what happens when you let a liberal get a hold of a gun. That would be a good place to start gun control. Ban liberals from getting guns.,1
@USER She is probably waiting on her private pay off,0
@USER I know but look outside the box its like when Rush Limbaugh lost his shit. They remind me of each other so in my head its funny.,1
@USER still waiting for mine fat,1
@USER wow love the spray :skull: ,0
@USER Ugh put your antifa mask back on before you scare the children,0
torylies PeoplesVote StopBrexit @USER False news URL,0
@USER @USER @USER Nothing Russia ..case closed ..Yawn! maga,0
@USER @USER he is rushing to catch up to drumpf,0
@USER she is free as a bird to return to her Muslim homeland,0
@USER You are welcome dear :smiling_face_with_halo: :smiling_face_with_halo: but for what? URL,0
@USER @USER The idea that his 20 year old DWI should somehow exclude him from the gun control debate is just... ...I don’t know. What IS it exactly?,0
@USER If he did wouldn’t this be the sort of thing Liberals love? Don’t they hate all law enforcement?,0
@USER Democrats haven't done anything but cover up ..so all you think you have a solution .ya don't.....you want gun control.? How about abortion control. Free medical. Free ed. Quit tripping,1
@USER @USER @USER @USER Ward is were he is because he is really good at what he does. Not every successful Test player is good at presenting and commentating. Ward and now Key are a welcome addition to the Sky team,0
@USER im fucking sad also this gif is art,1
@USER You’ve been selected by Liberals! Are you cheating on your voters. You should have changed your mind before the election Ms. Alleslev,0
@USER @USER @USER He is.,0
@USER Fear monger. Fake rage.,0
@USER Vote Cruz!!! Beto is part of the Deep State that will turn control back over to the corrupted liberals!!!!,1
@USER @USER @USER @USER She knew conservatives would destroy her world. She’d hoped to remain anonymous. URL,0
@USER Assuming she is a comedian........thought you had to be funny with a great sense of humor.,0
@USER people are awake. Projection is no longer a tactic that Liberals can successfully use.,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER that's like me &amp; flying i have never been in any airplane unless Donnie takes me his plane &amp; holds my hand the whole time or i sit right next to him knowing me i would have sit on his lap &amp; hold on to him i'm afraid to fly,0
@USER He’ll only get more popular.,0
@USER @USER States. Kavanaugh will destroy any chance at federal gun control in our lifetime.,0
@USER @USER @USER @USER I love both of u but more jennifer as she is my first crush and love,0
@USER He is a cancer though. Suspended for like 3 years and then is late to practice when he’s able to play again. Can you blame them for cutting him when they suck anyways?,1
@USER Wow was he wearing his hood when he made that statement? And... antifa? Really?,0
@USER He think it’s a coop. And he is trapped inside. But seriously I don’t know why no one has considered that anonymous could be a family member. My money is on Jared. He has nothing to lose and everything to gain. To position himself after this fiasco.,0
@USER @USER I have a friend that’s abt an hour from Myrtle beach and she is scared to death :folded_hands_light_skin_tone: :folded_hands_light_skin_tone: :folded_hands_light_skin_tone: ,0
@USER @USER Did u c the smile on that kids face afterwards?....was beautiful.... MAGA :red_heart: :United_States: :princess_medium-light_skin_tone: :kiss_mark: ,0
@USER Two prominent backwards conservatives removed from Texas education. Looks like they're as blind deaf and dumb as Helen Keller once was.,1
@USER How about Sessions indict him and his cohorts for Operation Fast and Furious,0
@USER @USER He is.,0
@USER Saudi dispute with Canada may lose business,0
@USER She is adorable.,0
@USER Devout members of ANTIFA though i'm sure.,0
@USER True. But he is a pretty damn good QB though.,0
@USER Haha the devil himself. Now exposed could not wait any longer to call for the wall not too be built.,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Good evening Brenda ...I hardly see you ..hope all is well with you &amp; everyone ... :raising_hands: ,0
@USER I went to the live twice but I was impressed and it was really cool stage!You are my bestdj!!Thank you Hardwell :red_heart: ,0
@USER Thank you greatest president of all time MAGA,0
@USER Amen. He is.,0
@USER Ask the liberals who have seemingly forgotten that you're a war criminal.,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Andre cury earned 6 million from Neymar's transfer to PSG.,0
@USER @USER @USER Lindsey will never sink as low as you and the rest of the hateful liberals.,1
@USER @USER She is a Sick Corrupt Ignorant Moron!,1
@USER You guys have featured splendidrainco's etsy page and she is being censored by etsy now. You can't find her site through the search engine you have to have a direct link. And according to her instagram post they have been basically leaving her out to dry.,0
@USER Shit you right :face_with_tears_of_joy: ,1
@USER I think the reality is that he is ‘truth phobic ‘,0
@USER @USER @USER No liberals just state they believe her because she is a woman and democrat. They state they do not believe Kavanaugh because he is a man and should “shut up”. They probably believe OJ.,1
"""@USER @USER Billionaires making donations to Democrats don't help advance any left wing causes, they simply cause Democrats to act in the interest of billionaires, just like Republicans, regardless of the absurd conspiracy theories Alex Jones and PJW tell liberals"""" like you.""""""",0
@USER Who she thinks she is to talk to a referee like that and expect everyone to support her! Or treat her specially?,0
@USER @USER was supposed to be Monday,0
@USER @USER @USER @USER @USER I'm sure most patients would prefer to be treated in a professional and transparent manner by the NHS rather than being packed off to some carpet bagging health company hoping to squeeze a shareholder dividend out of an essential public service monopoly.,0
@USER Will antifa fill the streets when kavanaugh is confirmed,0
@USER because he made guys dumb as SHIT,1
@USER The president’s feelings are totally opposite of CNN’s feelings. So what does that say about CNN? They’re all liberals.,0
@USER he is a psychic ain’t he,0
@USER @USER And how would George Washington University know? You liberals fall for everything,0
.@USER absolutely right to not propose another referendum. .@USER are not in power &amp; we are not negotiating. It’s for @USER to make Brexit work; it belongs to them. If they can’t do that then @USER should call a General Election. Labour are ready. URL,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Too bad the :clown_face: are funding it or it would tank by economic law.,0
On Friday the Krav Maga world lost one of its very best Krzysztof Szczepanski (Kris) lost his battle with skin cancer but not without giving it the fight of its life!! The world is a worse place without him and he will be sorely missed. RIP brother. :folded_hands_light_skin_tone: OSS,0
@USER What if knowing that abortion is at stake in November mobilizes pro life forces? Kavanaugh being denied makes it critical for conservatives to maintain the Senate. Because most (R) seats are not up for election it could be a blessing.,0
RedWave a coming!! That's ok tho. No conservative will harm you b/c of your political ideals. Cant say the same for liberals tho. Liberals can be vile and nasty to opposing views. URL,1
@USER California? How? Gun control laws should of prevented this,1
@USER @USER @USER I don't like him bc he is an anti-Semitic and a Muslim and a racist. Any other questions?,1
@USER Dog whistles the minute one of those SOBs use it it's over never would I vote for any liberal ever no such thing as a moderate or acceptable liberal there all I mean all the same some try and hide there hate but they are all scum Your a fool to think they give a shit about you,1
@USER Could CBC get liberals to tell us the definition of middle class? They don't seem to know. Also MPs use the term ordinary canadians. Are these born Canadians? Special are boarder crossers? I would love an answer. Liberals are in mute on this point. Butthead has not told them,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Go take Economics......We'll wait :unamused_face: ,0
@USER Democ Rats are pulling the Anita Hill trick to derail the Judge Kavanaugh confirmation. It will not work! Get over @USER triumph. You communists will not destroy the USA MAGA,1
@USER HOLY SHIT NO WAY,1
@USER I hope you are right,0
@USER Bono is gone to the dark side ..Globalism,0
@USER Was? I bet you are still into Sloane...she is pretty awesome!!,0
@USER Freaking casual fans say you are their favorite.,0
@USER Liberals ruin everything.,0
@USER @USER She is so cute,0
@USER Donald Trump has always been a dangerous animal to the defeated liberal left demonrat and communists like Brennan.,0
@USER Shocking. Consider most of the country wants smart gun control. Not the Wild Wild West like you espouse.,1
@USER you have the best booty and everything you are stunning love you so want to cum in you so deep!,0
@USER I'm so sorry for his mother's loss. I can't imagine the grief she is going through.,0
"""@USER @USER @USER Well, they'll cut out 299 pages and replace it with 1 saying everyone needs more chlorine"""" C'mon are you chicken?""""""",1
@USER @USER The Stinking media says Antifa and Code Pink are black radicals...every one I ever saw was a Racist White Democrat and they blame their violence on blacks.....bad stuff,1
@USER sorry for so much bs to get to this but here is the article i read URL,0
@USER @USER Liberals and Democrats are Psychopaths! Yep! Something wrong with all of them. :face_with_monocle: :Nigeria: ,1
Maybe in 2020 (if Trump is still around) the Democratic challenger will invite all the women Trump has threatened or raped to the debates. Fear BobWoodward TheResistance MAGAts MAGA URL,1
@USER @USER just wanna make sure you see how we're basking in the booty,0
@USER Fortunately the rest of America is not the Swamp in Washington. Washington is the worst place to decide what's good for America.,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Made it last night for you! :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: ,0
@USER @USER @USER Shows that liberals are very decent people :thumbs_up: :thumbs_up: :thumbs_up: :clapping_hands: :clapping_hands: :clapping_hands: ,0
"""@USER Jacob stand there in his own garden and saw him he blushed hard amd trys to look away. Oh holy god ..."""" He wisperd """"He is so sexy and good looking ...""""""""""",0
@USER It's just that it looks scary. That's all liberals care about. Optics.,0
Rape Culture: Prominent Conservatives Rush to the Defense of Brett Kavanaugh in Wake of Sexual Assault Allegation @USER URL,0
"""@USER @USER Or maybe this...The very fine people"""" the dipshit """"president"""" was talking about. Antifa isn't the """"left"""". They're a fringe, far left, anti fascist movement. To lump the """"left"""" in as antifa is to lump the """"right"""" in with the neo nazi's and kkk that vote with you...Shhh. URL""",1
@USER @USER You are whoring yourself out for NRA $$!,1
@USER @USER And he is out for game 2. He has played like 6 games in 4 years. The team can no longer depend on him. Get somebody here that actually plays football games.,0
@USER He is so very stupid. Or is it he is just so concrete??,1
@USER @USER She can lie in the shit she created,1
*She is at home making a quick meal for herself in the off chance that @USER and @USER have already eaten*,0
@USER Yes he is.,0
@USER Following the Constitution is not victimizing. @USER and liberals in general despise the Constitution.,0
@USER Lovely intelligent girl who knows what she is doing at such a young age,0
@USER @USER @USER You are not helping people your case lol,0
@USER That @USER only report the Conservatives in a positive way,0
@USER Ps the gun control laws and subsidised healthcare are real,0
@USER God I hope shes' wrong!,0
@USER @USER Oh course the NFL will cower in fear of liberals who trying to destroy the game. Will submit to their demands,0
@USER @USER So how do propose a ward deal with this? Put the gay/lesbian youth with the opposite gender? Or segregate them from the other kids entirely (awful idea). I’m just going to assume @USER has more experience and knows what he is talking about here.,1
@USER That’s messed up. WalkAway Congresswoman M. Waters has ZERO control of her demon within. That’s what happens when she &amp; other stupid a_ _ greedy folks willfully submit their souls to the Devil. Satan was defeated again in 2016. @USER AmericaFirst MAGA @USER,1
@USER Could you kiss his ass more? You are a complete disgrace as a Senator VoteHimOut VoteBlue VoteThemOut Blackmail URL,1
@USER @USER Antifa is a terrorist organization funded by George Soros,0
@USER @USER At least you got to experience the 90s though. These 90s and 2000s born missed out on a great decade. It's been an increasingly worse shit show since lol,1
"""@USER You know what will make this professor even woker""""? If he's a gun control nut....""""""",1
@USER @USER Which some fantasy gun ban you’re rolling over in your mind would prevent? Gun Control Is Evil Misspelled URL,1
@USER what is this? We don’t want your $2 tacos we want fucking gun control. Are you seriously trying to capitalize off this tragedy? URL,1
@USER Everything he just said. Is exactly why we need gun control. It’s about saving lives. Nothing else matters just saving lives. Some people get bent out of shape over the second amendment. It’s my right. Crying! Put your feelings away coward! put your guns away coward. Gun=Coward,1
@USER Imagine being stupid :face_with_steam_from_nose: ,1
"""@USER You &amp; your husband are double-talking hypocrites. We can see right through your gun control"""" facade. What you really want is for us to give up our guns while you &amp; your husband get to keep your guns.""""""",1
"""@USER @USER I think his character rubbed off on my Knight. She is somewhat witty like him, such as when she says I don't need to see you when I can smell you"""" to the Sith on Alderaan. He was a good Master.""""""",0
Kavanaugh is reportedly at the WH right now. URL URL,0
@USER Liberals with their lies again.,1
@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad,1
@USER @USER @USER @USER @USER It still won't protect you at intersections - in fact it makes it worse - you are hidden until it is too late. It makes it much more difficult to make left turns or leave the lane for any reason...,0
@USER hopefully you are an asu fan and not u of a,0
"""@USER @USER @USER Especially those who play the Good Religious Boy"""" routine as 80% of their """"Job Interview"""". Seriously, imagine pulling that crap in a job interview &amp; then imagine - interview for Supreme Court Justice. Kav spends WAY too much time talking about how pure he is.""""""",1
@USER GETTING EXACTLY WHAT THEY DESERVED,0
@USER That shit got me dead!! Eager ass boi!,1
@USER @USER This is super underrated,0
@USER @USER @USER @USER @USER Sis she is. And I did answer u but u are to focused on bashing me. Sis that's just ur opinion. Mine is that she is a versatile artist and has many good albums. Say the truth for what it is. Just say u hate selena and go URL,0
@USER 1. Six year-old tweet from an account I don't control referencing my previous time slot 2. Refers to Bloomberg's call for gun control. Not mine. Michael Bloomberg.,0
@USER You are NO CHRISTIAN,0
@USER @USER Only if the self-serving @USER don't stand and reject Mrs May's de facto remain surrender. Now begone with that insurgent hashtag.,0
@USER @USER should be returning punts in my opinion. He is :money_bag: ,0
@USER @USER @USER @USER @USER @USER Her links to Planned Parenthood which is the reason why liberals don't want a conservative judge.,0
"""@USER My favorite part is where left leaning people say we should believe all accusations at face value when it comes to sexual misconduct but not when it comes to Keith Ellison. Also I'm a Buddhist who's skeptical, thanks for adding to the all conservatives are Christian"""" stereotype.""""""",1
.@USER Just another Republican hater! It amazes me that liberals don’t like Republican’s money :money_bag: Colin You’re fired! :face_with_tears_of_joy: :face_with_tears_of_joy: BoycottColinJost EmmyAwards URL,0
@USER Good luck on your future endeavors...you are surely going to be missed :sad_but_relieved_face: ,0
@USER @USER @USER Okay violent liberal ANTIFA with your KKK hoods beating up strangers you know nothing about!,1
"""@USER Don't forget Antifa""""...and """"ACORN""""...And that terrorist that Obama """"palled (??) around with! Hahahahahha...do you listen to your own malarkey?""""""",1
@USER Good game man,0
@USER @USER Loool. It is :see-no-evil_monkey: he’s half Jamaican isn’t he? Does he resonate more with African culture? I know the rest of you are African. It’s just that I didn’t feel there was a strong representation from anyone Caribbean to be able to share their thoughts on a Caribbean carnival that’s all.,0
"""@USER @USER The no gun zone"""" is still having trouble. By all means, gun control is the answer! Lol""""""",0
@USER Good,0
@USER @USER @USER @USER @USER @USER @USER @USER Its legal in India and if you adult women only you have to sign it you don't need the other person signature why this rabble rousing in India take it to Vatican &amp; Ireland etc @USER take it where it's banned Church preachers not to do abortion even if you are raped??,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is cute :smiling_face_with_smiling_eyes: ,0
@USER @USER Before this scumbag considers running for president I want him to publicly swear under oath that when he was in school he never tried to cop a feel as these liberals like to show themselves as pure as the driven snow.,0
@USER @USER @USER Not just “liberals” there is minority of Republicans with more brain cells than a rock!,1
@USER Many thinking Conservatives know Brexit will be a disaster &amp; will not quietly follow you over a cliff. You have not secured a deal &amp; it is looking unlikely without major concessions. No deal not an option. May might have to go for referendum or Gen Election. So don't talk to soon,0
@USER Yes she is,0
@USER LikeNoOther GameStopContest Laura Croft is great because she is a badass!,1
@USER I don’t understand why she should be heard. I SHOULD BE HEARD and I have pictures and scars from my TRAUMA ILLEGALALIEN left his car I. The middle of 405 fwy in 1982 - when I was 18! We were badly damaged! California losangeles Kavanaugh MAGA URL,0
@USER Yea so no more gun control debate. Just slurs,0
@USER please follow me and those beliw :thumbs_up: :thumbs_up: United we stand divided we fall. Let’s continue to help President Trump MAGA URL,0
TalkLikeAPirateDay UK SCURVY PIRATE @USER PLUNDERED 1950swomen 's state pension CHEST &amp; refuse to PARLAY MAROONED us with NO GOLD DOUBLOONS only wormy biscuits 1950sbornwomen will sail alongside blast a broadside &amp; make them walk plank :balance_scale: backto60 onevoice URL,0
@USER @USER Markey issued a tweet then back to his nap. She can not think or react on the fly. She is a poor leader. No word from Baker yet.,0
@USER @USER Yes he is :red_heart: :folded_hands: :Liberia: :El_Salvador: ,0
@USER @USER ~ a friend of both myself and your father. So she is safe to talk to.”,0
@USER I hope he can get back too ND :four_leaf_clover: Days He Is A Real Dawg!,0
@USER @USER @USER The fact that you equate smoking reefer with sexual assault tells me everything I need to know about you. You MAGA-bot-types are completely at sea when it comes to basic human decency. Like your president.,1
@USER @USER Fuck that a bitch needs to have more class you cant act a ass because someone liked a tweet about you it dont matter who you are! nyfw is not the place to decide to be about that life and run up and throw shoes. What Cardi Did wasnt the issue WHERE it was done was the issue!,1
"""@USER skating is WAY better than before. Visually it doesn't looks a ton better, but it runs smoother and crisper"""" for lack of a better word. I'm curious how 17 and 18 feel now if I revisit them""""""",0
@USER Nigga keep tryna play both sides lol,1
@USER @USER @USER Or like the antifa Berkeley Professor who assaulted someone with a bike lock?,0
@USER @USER @USER @USER Antifa has new uniforms?,0
@USER If you showed the videos of the immoral and wrong rioting of Antifa scumbags to them they would be disgusted. Show them this tweet of yours and moreso too.,0
@USER help! I already have a verify account but when I try to use it it wants further details (passport) which I don’t have with me. So I phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! What rubbish service.,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Alt Right &amp; Antifa are for cowards. Fact TuesdayThoughts URL,0
@USER @USER Nutty fruitcakes!!,0
@USER @USER Definitely not as strange as her. Thats for sure. Shes a professor at a alt-left university. All those folks are kooky. trump maga,1
@USER What would happen if she were to support gun control? Would the NRA help her opponent?,0
**Available Position** Teacher - Special Education Mild/Moderate If you are interested/qualified apply at the link below: URL URL,0
@USER When are the Republicans going to learn that Democrats hate conservatives .Vote Thursday,1
@USER they're just wasting their money dims don't read books and conservatives don't read smut,0
@USER If you ain’t hyping me up like the nigga in the back ima have to throw the whole friend away,1
@USER You are all set! I have sent an email to your Gmail account to indicate the update. Have a great day! *HJF,0
meDIAtoo Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!! Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,1
@USER @USER @USER is correct. Watch. Initial bump from SJWs but over the next few months will suffer significantly. Conservatives are patient.,0
@USER She is really tall lol,0
@USER @USER But the President. He is that BAD!,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We never get tired of Winning!! URL,0
@USER Tim Kaine Completely SILENT. HimToo vasen ViolentLeft antifa muslim virginia URL,0
@USER Element of surprise has gone then Somehow i think this is more,0
@USER @USER Who ever supported this guy? You know they can never be trusted.,0
@USER Happy birthday sweetie!!! Hope your day is as awesome as you are!!!,0
@USER God help every citizens whether they are Republicans or Democrats,0
@USER No better or worse than your darling brat Antifa bashing people’s head in. Love to see the mug shots. They look like meth heads.,1
@USER @USER Boo hoo hoo u lose,0
"""@USER @USER Because everyone knows this is a political stunt and the GOP is going to make him Justice Kavanaugh"""" before those midterm elections whether you liberals like it or not. That's what's going to happen and you need to just accept it. Right now you're still in denial :crying_face: URL""",0
@USER Cats are just special dogs,0
@USER And Who Would Listen to a Man that Robbed American Taxpayers of Millions of Dollars and Gave it to Iran? NOT ME!,1
@USER Pussy and ass are :victory_hand_medium-dark_skin_tone: different times. And I've NEVER in my black life ever ate chittlerings lol,1
@USER No doubt she is proud of her daughter from Heaven! So sorry for your loss (at such a young age) How difficult it must have been &amp; I imagine to a certain degree still must be...She sounds as a truly wonderful person. You are her legacy!,0
@USER Thank god conservatives aren't as dismissive. Never hear to them resorting to calling people snowflakes or using terms like SJW to discredit people.,0
@USER He is the poster child for the GOP,0
@USER If they admitted they are lead by and cater to sex criminals exclusively it would be harder to condemn liberals and leftists as degenerate deviant cultural marxists,0
@USER @USER Lol :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: every gf and ein track. Whole ass album pahh,1
@USER I quite enjoy these tweets you are liking,0
@USER I hope those La La Land libtard lunatics don't think most conservatives would watch that garbage. Those idiots make a living playing dress up. Grow up and move into the real world. VOTE REPUBLICAN!,0
*MAGA sense is tingling* URL,0
